"n","S","Tot.abu","CA_rho","CA_cov","CA_cov_hell","CA_cor","CA_cor_hell","CA_bray","CA_hell","CA_ruz","CA_chi","CA_ratio","CA_cor_hell_Z","CA_hell_Z","CA_rho_Z","CA_bray_Z","CA_ruz_Z","CA_chi_Z"
5,34,876,0.111473280777952,0.347593582887701,0.00932237947022825,0.122130501492047,0.109649115740732,0.757514679786657,0.911842306658972,0.835058798821395,1.72996369823396,3.2258064516129,-0.233291211458341,0.550311043705771,-0.162612737232495,0.491211523904633,0.468453845110634,0.725148824951436
5,24,3361,0.135283390139809,-3.22989130434783,0.02050939021901,0.109780601973569,0.121379329121697,0.764609637117994,0.803757238334847,0.810551969344295,1.53260928828682,5.53125,-0.351523872088701,0.723685451671369,-0.493511736822429,0.38695636827818,0.333602559530382,0.930475065813402
5,32,1829,0.0730290246154962,4.63497983870968,0.00713397352392271,0.0854820931953898,0.0869338858863066,0.766434335595193,0.876654360909138,0.843049175566377,1.59847274393849,2.31578947368421,-1.39643096489392,0.521989408005273,-0.710892346040667,0.378510046679875,0.380608003698186,0.595421594308607
5,25,3283,0.125670620694351,32.4311666666667,0.00360583512956094,0.118731215591345,0.128695986636509,0.832393977359163,0.880372035920257,0.881467340442709,1.6436189561104,1.17647058823529,-3.20955514513904,1.05015661098747,-1.60386149118382,0.700166603578549,0.643633321900088,1.06276807619052
4,19,200,0.118374143566311,0.494639376218324,0.0280834474687764,0.128676429573698,0.120458442749267,0.777775242875925,0.900302414394678,0.830786926382842,1.56997443082756,2.92452830188679,-1.55286979948731,0.670906694231465,-1.7676057579264,0.789093592227502,0.66548709518649,0.741754579292758
13,11,292,0.243153854664519,2.18321678321678,0.0123166800166546,0.212080896268026,0.244439484853731,0.830488576441645,1.03926236649921,0.889135400922239,2.5096617329196,2.67832167832168,-0.715600184858027,0.934585480620093,-0.630976489562334,0.686789250222203,0.615436039544781,0.810955284623405
4,10,37,0.0717024844974407,-0.0555555555555556,0.00876264210569204,0.072218282866477,0.0639772616359751,0.628161529828197,0.917458012150932,0.743626003626004,1.5305582393974,1.46666666666667,NA,0.271739411220711,NA,0.281878372400187,0.270577554745107,0.294717441289496
6,14,59,0.116580416010589,0.149084249084249,0.0170461018319495,0.104877990247755,0.121437518581925,0.730356240719252,1.02028393414833,0.817962211780893,2.01622375768948,2.76923076923077,-0.869531993462674,0.300394235744745,-0.916741530203777,0.403451808757978,0.407481081815227,0.440413368371488
17,19,216,0.0788124877605313,0.124785001719986,0.0030838738695679,0.0623083362654273,0.0714594130755501,0.895389886240566,1.24755982671267,0.930332060422687,4.62564298176354,2.31468531468531,-0.704633675385663,0.598354068154673,-0.142390481844797,0.577280169179756,0.509862351352707,1.21290926150635
15,28,621,0.104832433500903,3.18222474174855,0.00604524358568796,0.112359982657644,0.116222603676459,0.87199293528995,1.17535113468131,0.916201995720637,5.07787190289869,3.80178173719376,-4.4670115646389,1.83901501917372,-1.7187579214905,1.29476053468161,1.10144866224823,2.87256959860614
18,29,462,0.106025808920952,0.725457999291671,0.00465360474744305,0.0884188853489529,0.103198228181887,0.898492322701459,1.21966793759462,0.936540909290195,4.93938486894311,3.97962648556876,-2.02932230419486,1.36477508554861,-1.81194872855962,1.21247989166513,1.01257926760395,2.46521609426225
17,24,397,0.113578715055697,0.84993073316283,0.00602593416168291,0.11866778540767,0.118065339889631,0.890498321173385,1.2046363673128,0.923269697961237,6.14650336392418,3.35120643431635,-4.54255898178681,1.34881093799919,-1.26880010597994,1.0521404187515,0.881388461001603,2.78917516629341
17,23,175,0.0183889522058781,0.00732387816786794,0.00135672588810502,0.033607467952096,0.0253653444698531,0.909984682328448,1.26889903648748,0.94236933789427,4.3258563156119,1.22413793103448,-1.26520275284504,0.78500155166652,-0.918857675162731,0.861450177388408,0.75355677287912,1.33874667357191
6,16,439,0.0754744052804107,11.6297222222222,0.0106816559593164,0.0780027929929064,0.0681792750968623,0.831420533257383,1.01677825253747,0.872318509132653,3.78931599439863,2.2621359223301,-3.96426422684089,1.4811911053815,-3.24907175943529,1.02482115733816,0.898560977198142,3.82763433125341
9,11,358,0.100286768026552,0.800252525252525,0.000882858625070276,0.102971707193228,0.106467270077825,0.548825620273988,0.560148442222701,0.683943947268845,1.02506541922423,1.32142857142857,-0.233049224525333,-0.333240588446117,-0.221365116883744,-0.147245555259664,-0.1024859713655,-0.160540354935863
4,12,85,0.228928346402559,-0.071969696969697,0.0467213301414466,0.19162250846922,0.245096312398618,0.664978931446527,0.840246344522032,0.763200703953164,1.57982475826656,4.58974358974359,-0.334915763056116,0.432575483441141,-1.80074442506338,0.438734452016514,0.388194412586931,0.617260395622108
3,14,126,NA,0.327838827838828,0.0424048214233433,NA,NA,0.592502926886247,0.645399953244406,0.719811354146537,1.03220344796049,3.9,-4.77093375303521,0.376554986070514,-1.31741982247066,0.170388469530462,0.220034405924097,0.392137591069402
6,18,267,0.188483059628849,2.26492374727669,0.0146766724876961,0.157551382923034,0.181137195203308,0.765596699016803,0.945038657279822,0.849659441073448,2.67835460685315,3.94573643410853,-2.00557659864812,0.986757107864294,-1.34931353559224,0.78839415650039,0.730624462376439,1.89251229249109
6,19,231,0.224348520720564,0.387914230019493,0.0184562790851564,0.172919511590475,0.226242568855866,0.671836214604552,0.873556259621664,0.780854004361572,1.75870503605731,5.64912280701754,0.236521175380311,0.202024821746317,-0.115353636649268,0.120845765485149,0.137257164410886,0.561006542983229
95,33,8060,0.19273915079696,26.8206683294309,0.00225951277371825,0.219696721760872,0.227984004019175,0.817101083270053,1.18400122107908,0.888476989297247,4.56619207560216,5.81589193484307,-16.7091060329469,17.4260368185695,-8.42278282258335,12.6145920203672,9.17436433752479,34.5383701107144
7,32,299,0.380484133588194,3.16455453149002,0.0478044086467311,0.380277896743219,0.385783604023795,0.738480279549313,0.868050572163152,0.801491797065564,1.8969331930222,12.4253731343284,-2.6718043968104,0.505888045210476,-1.17172415471128,0.603003780813704,0.510655750012881,0.717176950724112
27,52,2841,0.0359045085401413,0.00546381164782371,0.0010775951905266,0.0360079110147556,0.0374968451872759,0.8760142312322,1.19021121216638,0.927035375994866,3.78374572649832,2.6271186440678,-0.671189548736736,1.02824909455728,-0.532368994803934,0.816101567721354,0.749333726927446,1.66600920227401
26,49,3912,0.00871780028062804,0.060521978021978,0.000189738775460917,0.00230532606207478,0.00782185222692971,0.87436220345186,1.16859966330894,0.925836398093978,3.5772708585768,2.05574673090158,-0.868039268793458,1.1343066353752,-0.756230998612771,0.713013828825102,0.651617932835083,1.55449558371341
26,27,242,0.0328529054311938,0.00197676966907736,0.00134730348898026,0.0379127038892393,0.0340070739846178,0.904822611394364,1.27715164410441,0.939501758947573,4.56877919998579,1.29789368104313,-0.767408270725045,0.616863171389472,-0.818628769694512,0.650009611589843,0.606703576988495,0.906150898412841
26,27,1054,0.0165037421155355,-0.23733070348455,0.000362234572099945,0.00597041972751817,0.013852154499604,0.927900626518063,1.27181114393458,0.95456094218716,4.94137899202367,1.67910447761194,-1.42036729805481,0.865429322177782,-1.01154653103077,0.675145945839579,0.604263825791673,1.30348868449487
27,63,1556,0.0319431438280433,0.366079360703017,0.000900597828671712,0.028121681994199,0.0318048728594926,0.928224544980677,1.2835738584665,0.956331793278274,5.74799348077052,2.64155339805825,-1.78228814505932,1.09529153796448,-1.6091018922438,0.94478186184849,0.852985339717696,2.21754004025658
26,55,1537,0.0233132011549441,0.115217819217819,0.000665530454634241,0.022860791670752,0.0243005964499897,0.912153110241348,1.26423902449535,0.947984535493494,4.5877088894217,1.83163737280296,-0.964053871789512,0.844372109099246,-1.10500738985363,0.725874767584673,0.663081636481559,1.42233728988748
27,33,1735,0.0211028112521748,0.359082275748942,0.000535201530683762,0.0301668071880797,0.0247553303890122,0.942527606222283,1.27256363604554,0.964081753965397,4.66173394315393,0.794061302681992,-2.2150536568932,1.03685296591091,-1.80725705039967,0.846348535372661,0.767218434477324,1.4397570364572
26,47,1806,0.0190474973663475,0.0179434996086245,0.000539782909785356,0.0178276443992924,0.0199366761781599,0.93878298408596,1.29715083472809,0.961294388046753,5.5161270069439,2.21810406272274,-1.47753386831492,0.795147230489009,-1.24945722875676,0.644277801516832,0.577542724325045,1.44815558091831
13,34,992,0.0725568230680934,0.898887060651766,0.00300244778739808,0.0385030973736494,0.0606774754414547,0.850147911979101,1.17367030576903,0.907708535733961,3.47164859228477,3.82986767485822,-2.15621835037661,4.00035728272634,-1.95977388832383,3.52154301889171,2.7605866553426,8.19710762038484
25,6,1293,-0.0591378741931675,0.94288888888889,-0.0016642214606816,-0.0123635392090931,-0.0387455186303283,0.870557390859483,1.23398333689445,0.920704311463443,3.14783355031202,0.9,-20.0748456346456,22.4052772235817,-15.7700559768375,15.7012578350798,10.6580677996103,30.0906573054354
45,8,3726,0.0580388043039622,30.3204725829726,0.000709713917224067,0.0394501720690692,0.050458164426087,0.911568931405065,1.16988622316328,0.951650532333054,5.58822805735061,1.36436170212766,-13.5810380039261,9.86895569102231,-9.79939945004168,4.84454298128057,4.06218035318927,17.5287253731323
98,8,9488,0.0645733874243403,59.5681223888672,0.000414611913314011,0.0524943270895604,0.0691768853637787,0.865787799990231,1.08832289748667,0.924706188152337,3.33175868507737,1.29063901345291,-24.1747823726186,17.8567787961078,-17.9855798158025,7.04648290351454,5.8107374781274,25.0208076906873
36,6,295,-0.0698823046831091,0.103968253968254,-0.00121401725241456,-0.0359368215877218,-0.0601818888695629,0.910850072179912,1.28624467727425,0.949578408656884,5.80577840214851,0.640866873065016,-2.96708996121479,4.29584999709549,-2.93702827200192,3.89777564799286,3.14955656304069,5.81083512710431
93,9,1289,0.000204762812174466,0.484721572905304,1.97433299421582e-05,0.00412064044626708,0.00155463101728171,0.928605541517758,1.29589217167406,0.960211508733256,11.8900443965875,0.927453507641318,-3.45846289546213,5.3109096426595,-2.95721291874797,4.46964149770383,3.65021084950838,9.06101054470386
65,14,2180,0.281611396080252,36.0421703296703,0.0058333589549979,0.534896093545079,0.459616425417282,0.699251925283908,0.928114228040817,0.813672762229372,2.78623597870441,3.8233055454875,-8.07146616760386,7.78138122959673,-3.8764166365062,5.19485685831895,4.25125552167597,10.205638178187
29,19,19946,0.166940330477868,1316.60310978596,0.00382635754208585,0.136689153151232,0.158135107574966,0.899946477699573,1.14092996178429,0.941032919663766,3.87678144711479,2.98884758364312,-35.3365807530234,14.5916951305871,-13.1283460113938,4.91133628707623,4.11290074156196,18.2444139955568
29,19,19946,0.166940330477868,1316.60310978596,0.00382635754208585,0.136689153151232,0.158135107574966,0.899946477699573,1.14092996178429,0.941032919663766,3.87678144711479,2.98884758364312,-34.922233691957,14.5459503398593,-13.2598344365641,5.08495478789224,4.0253476275616,18.5067774755775
11,14,7434,0.229662290529309,8025.85224775225,0.0242337488774018,0.364519833462324,0.318131756186159,0.856927780753356,0.986252518568139,0.906294983950035,6.79102076352217,3.05844155844156,-36.7064856671575,10.9027805131434,-5.08428489454943,3.39506189953862,2.91348518696563,16.3617181548778
14,71,871,0.04088553105357,0.333990757733212,0.00252053200911493,0.0420051439614258,0.0433450416203389,0.906388822470557,1.24686912923986,0.938235206958478,4.43833774968537,4.32507042253521,-2.02951529676541,0.935782650373142,-1.85295913227656,0.874575287899741,0.761210108891377,1.99452630100809
15,51,575,0.0875692862864721,0.205079365079365,0.00527446830070827,0.0934626094384256,0.0917183991852629,0.877963355889581,1.21242929580013,0.916559021371253,4.16421409512736,4.90395480225989,-1.60126023825264,0.740693734779541,-1.56609101281753,0.745990539098061,0.654963701579169,1.69773808557115
15,45,562,0.0396338876453817,0.325127465127465,0.002112645377625,0.0383787710128509,0.0404251878554295,0.908984684765938,1.25580654314495,0.935033248798439,5.47847825992377,2.94974003466205,-2.16639248697587,0.958709436154241,-1.90935536933297,0.860824364841998,0.739529159844121,2.42844205044275
15,43,386,0.0505357671580844,0.265453778410589,0.00249507577167517,0.0429673152528708,0.0479160109023554,0.909704168740807,1.26161510124414,0.939909042514392,5.84353536406776,3.71942446043166,-1.64396412638335,0.884375553184649,-1.54307287635087,0.833970536358248,0.738342554669796,2.76542141916683
14,55,1561,0.11130916548229,1.64411884411884,0.00594405138998573,0.104897935979596,0.115877695104371,0.868367725033519,1.14281750687555,0.918984779949614,3.19124437167859,5.98697916666667,-1.69325206204839,1.36120454316223,-1.71431389175917,1.10183611485299,0.958336730362792,1.8189366885273
15,45,442,0.0810993422671095,0.0996200096200096,0.00441527090421027,0.0770164158931712,0.0820158272398115,0.859813167378052,1.19397933963272,0.912659001291488,3.27507293792492,4.50413223140496,-0.667526028764354,0.725978465229271,-0.790237200113078,0.786673944839492,0.678674494111944,1.11188501827999
15,41,371,0.0831828433706456,0.206521486643438,0.00471632054827104,0.0828291403952054,0.0871996805113925,0.885267979949673,1.21744305617525,0.922915205995854,3.70921104845854,4.33826247689464,-1.47224993147263,0.651655747537229,-1.32696969222382,0.68294554108283,0.578338315863924,0.933132148152208
15,34,324,0.0518850249754116,0.199719887955182,0.0032977376792088,0.0647536377078234,0.0610195963977793,0.895498406332442,1.23557075154085,0.931742009538866,4.04715384789503,2.70989010989011,-0.977081351784569,0.728706890342136,-1.04512916161671,0.732724796831083,0.666104425734909,1.24424356798323
15,124,3014,0.0892480710514561,1.59092328250471,0.0048803719651439,0.0861249738685071,0.0886923812822064,0.888953782959106,1.21106225177675,0.924564817234645,4.38549096723817,11.5810810810811,-3.42616274102528,0.969053395911033,-2.70838764374031,0.802811355660186,0.709763995379669,1.96578417786098
15,71,2701,0.106206052702826,2.8216786432883,0.00521247061312301,0.109728207073038,0.11702600609626,0.878995381148816,1.14739371799362,0.9250872668583,3.31604485953741,6.80693533270853,-1.72694209521063,1.40399398333878,-1.60169472186858,1.08695636196835,0.950771870327568,2.04533730399581
14,72,1163,0.0392162116404046,0.248301776470791,0.00254490719498864,0.0423361043062644,0.0414077470592756,0.910520545277083,1.24481152111696,0.936715403888971,4.34406943150979,2.96053395240859,-2.46159829204476,1.0335104819955,-2.65155719655174,0.94817348501253,0.811153667605163,1.97576534116118
15,69,802,0.0113355949249637,0.175139041123696,0.000503813261159273,0.0125764728753086,0.011783627149717,0.927340810750076,1.28563008821384,0.951585465239543,5.40598623879615,1.92123287671233,-1.52725589421162,0.845967058589135,-1.44867959876958,0.816222489169088,0.71008879213509,2.24310941867566
15,37,567,0.0623838425388888,0.67034892034892,0.00348665330030856,0.0728345477305508,0.0683663819911466,0.906586459504544,1.23379531572245,0.938114169667009,5.46987297737032,3.27671755725191,-1.753325519556,0.969382467204856,-1.56652065862869,0.907121598490148,0.789030227741058,2.38718719145987
16,57,1277,0.188229602503792,1.28718671679198,0.00926535394426356,0.197449067460989,0.196859668048012,0.840360073023312,1.10535857763711,0.897512558692683,3.34014861644963,9.83886483886484,-1.30326562922497,0.889751348886744,-1.0714341553028,0.796180671333382,0.713592994528653,1.4554983393525
15,44,434,0.0607023040465249,0.0541830262760495,0.00299328260333643,0.0600952968531818,0.061872436374505,0.867975666248081,1.20277732201399,0.914455704860637,3.15944977810029,3.02304147465438,-0.377053691893047,0.526624507794666,-0.196469639029319,0.56068300273492,0.513476723882556,0.508617434798002
15,38,388,0.0894589412740005,0.0814197656302919,0.00490784795475807,0.0845929909966441,0.0876946517932547,0.866673824455231,1.18868994943762,0.911789154463277,3.58287755888361,3.83762376237624,-0.568424276755344,0.49373911741255,-0.771210572174132,0.588864662526563,0.530041299660386,0.886548340706418
16,109,2550,0.0632043743154992,0.916865585003964,0.0034060721866102,0.0624700261482801,0.0646542941016612,0.904951378744347,1.23742011763111,0.932816485742577,4.96180886021167,6.8087823108066,-3.13118712217632,0.968836471790616,-2.95052209466169,0.834126259835165,0.726353043582271,2.26290398215415
16,77,2099,0.174022704128282,1.2776372750057,0.00865641731165319,0.186228977260752,0.184733451803936,0.848136583096225,1.1105485639784,0.90077217959712,2.97730303676158,11.4697535474235,-1.42301937638332,0.737075189692126,-1.01890159817685,0.675285730467703,0.603120468671836,1.01285647989217
12,40,1465,0.0827760390077165,2.86856060606061,0.00312278722847463,0.0594884057935079,0.0767576984949687,0.873300448221921,1.13970585506112,0.922921943512698,3.8097511072423,4.4750265674814,-2.02967143166796,1.70716252790568,-1.64681529377649,1.17772440755114,1.0291083313977,3.12474163787719
22,57,13462,0.0672190015573345,20.2221584806171,0.00280463081451084,0.0643500407728911,0.0721800509722693,0.908101775250841,1.15373526769226,0.945475365711576,3.63948708336016,4.08977556109726,-6.60593056741624,5.20859375184738,-3.21272553790605,2.72768068762976,2.16573022812494,8.51727253666272
9,45,1157,0.0202157070634391,-0.0755331088664422,0.00391181212267247,0.0205470594700298,0.0187854918213966,0.853695611177506,1.1208915435123,0.897817506810655,3.2020690525088,1.77580071174377,-1.824731246824,1.17399317520494,-0.931535418778742,1.00386802903627,0.838819029224877,2.18577910805983
4,54,332,0.0837478429997311,1.49126484975542,0.0219305359087846,0.0929700578225322,0.0799359539546419,0.748263575984952,0.900619375657046,0.819943116217225,1.64236459687191,3.55757575757576,-1.22328479494733,0.764615698365659,-0.948138076070125,0.951267667453156,0.784950515892595,0.844510765985639
4,59,188,-0.00258463520899078,0.21264367816092,0.000478460235998099,-0.00125525315273619,-0.00057858984311453,0.765661505420437,1.04429818750361,0.827634182801213,2.06037308883415,0.907216494845361,0.829682290921183,0.729954176714874,1.04066470075468,0.854491997655599,0.700490800253221,0.986061264570461
12,88,562,0.060439799783071,0.295365488743232,0.00459768721266848,0.0625782522790017,0.0647569695707109,0.871190807426791,1.20993261377856,0.915498837556533,3.68203217333436,6.20022246941046,-1.11942094412765,0.954857954908216,-0.920295710611874,0.989870589750825,0.863173122516085,1.63760985176122
10,29,1525,0.156893230645113,35.7415708812261,0.0140671747119899,0.184102585898193,0.192110293343748,0.874505863668911,1.07185907637301,0.921601086229542,2.93114045331287,4.78807947019868,-6.93904236040123,3.14538884825006,-4.88945438570763,1.80773709781297,1.50875569319206,3.9887407805095
3,35,677,-0.024023913670689,5.01512605042017,-0.00771570324264301,-0.0266624464272766,-0.0255923981654713,0.8156838923366,0.949715583906073,0.868748224914192,1.7308025072312,0.133333333333333,-1.75825971255993,2.25197446616192,-1.09448671498807,1.58271463821069,1.28880793977803,2.59695218353377
14,90,5285,0.225726201700391,9.69848678163285,0.016701573741169,0.250769908327814,0.245453801133229,0.862617827093092,1.05120776987971,0.89810647337579,4.2303141304646,18.6369710467706,-7.33014009608062,1.31850908147246,-4.42292828157399,1.17207089993928,0.967145670219908,3.3579022771715
10,29,677,0.322532077720719,2.36425834701697,0.0343960118573232,0.369074719310984,0.355113795820572,0.784913486838656,0.888849713043739,0.829833305591185,4.05904859816644,8.74556213017751,-8.68113911520851,0.856543445297935,-6.99770687727888,0.898644751299848,0.712555646777666,3.06682298448323
9,33,613,0.11344366619783,1.34677504208754,0.0111042749001582,0.0968392145544348,0.101649336357858,0.880765225192866,1.14398047345374,0.907563368775757,4.55348412717821,4.86335403726708,-4.4342620273711,1.4418595324764,-2.9013774041829,1.23760823672162,1.00109220083353,3.7168911791525
9,27,1130,0.228599032997519,16.9007597340931,0.0247557478425771,0.231026426358513,0.232295982475503,0.825319256200927,1.01707565934244,0.870896978773235,6.16544222802751,6.49285714285714,-14.1277581066083,1.97993951547249,-4.22351855977468,1.37282109672,1.09785406419196,4.41647906392179
10,29,515,0.268843089840142,4.28727422003284,0.0244458028128088,0.239992635784822,0.252146794531588,0.83062342808313,1.00379625987617,0.876101182460976,4.47412600396111,8.36962750716332,-7.73548541339655,1.29444534982786,-4.80561039226072,1.13854696632885,0.931774022777747,3.3916459967213
8,35,719,0.204969765523698,11.5911464585834,0.0260074563295771,0.216491879459009,0.222626936126376,0.861666655335195,1.01505220199456,0.897217621569172,3.96646530676341,7.76221498371336,-6.95519764718661,1.6862764250866,-3.3058222218441,1.39362558087904,1.13719595580761,3.23075951684624
8,26,286,0.173987682796249,-0.648736263736264,0.0210705109674182,0.161240965113873,0.17332628070499,0.83244272878223,1.04876596358278,0.862297108669053,4.04867361670752,5.33333333333333,-5.54408699243045,0.830022411406309,-3.10328175417923,0.939239206037281,0.729272692620239,2.75167495838302
7,24,761,0.300436784826924,-4.20893719806763,0.0412351991624195,0.287562881419759,0.294425657722256,0.77871166034354,0.887787331931143,0.820368072296923,3.98255177938135,7.31764705882353,-11.9996126519948,0.768003723860645,-4.9525286838602,0.978218745250292,0.788307542805356,2.64695155727639
8,27,592,0.122569325904289,-2.4237382987383,0.0144900685745971,0.117757643235995,0.122729239627256,0.856328707397013,1.09840752244437,0.884368837793465,3.25907563714546,3.97942386831276,-4.26536117850786,1.24876223339875,-3.01648712108758,1.08692260537782,0.90469081328754,2.7235922906125
10,44,1041,0.017465610804065,1.6946793516561,0.00176613938107293,0.0188096854851623,0.0196455636146638,0.928039139644488,1.23205019318086,0.95108142339865,3.77736857473895,1.82178217821782,-3.9025472975966,2.21236146444067,-3.03612826705295,1.73986344176024,1.4223793072408,3.73633784882055
10,22,97,0.0381689981355264,0.0605579605579606,0.00327037165915002,0.0361770013931319,0.0417523450813124,0.900187328004417,1.22707232719123,0.931742934011415,3.77813831941187,2.0561797752809,-0.484926494604742,0.757996601149074,-0.643668152342048,0.939286565846488,0.784091722831821,1.66361337637256
3,47,4051,0.0175099012305971,-29.7622571692877,0.00682312381346396,0.0117446072738192,0.0103877537511657,0.783359411523354,0.762778697149613,0.849115348655206,1.22308228162879,1.12,-3.64067049672243,2.05932275280939,-2.12096174180385,0.883635658519389,0.791224434371915,2.03095049879959
3,44,3340,NA,859.551444679352,0.0621813536432622,NA,NA,0.762243670503702,0.66398521537758,0.83236454177889,1.49838507179443,5.56,-6.54337100031178,1.55105532845673,-1.68446321174308,0.800282090894692,0.711164765364962,1.9667387621309
144,31,12138,0.129359881450775,11.9035663709051,0.000814639186628776,0.109200212429783,0.126836565637211,0.874983111859735,1.26744305333925,0.929154766998272,5.56565444198694,4.82596494082239,-16.6409246509951,22.5347407658109,-9.88284961279668,16.600724276597,12.2867404968483,60.0705386174715
