"n","S","Tot.incid","Whitt","C_segSc","C_togSc","C_jacc","C_sor","C_forbes","C_alroy","C_FETmP","C_pears","C_match","C_ratio","C_combo","C_checker","C_conn","C_segSc_Z","C_togSc_Z","C_jacc_Z","C_sor_Z","C_match_Z"
8,81,246,2.63414634146341,0.055897266313933,0.0742283950617284,0.230762051734274,0.31919770387363,1.08643244869964,0.592441214366576,0.528656305114638,0.0555772081895017,0.543055555555556,5.08599508599509,8,1144,0.37962962962963,-0.140427636173932,0.155575306189852,0.15274201493924,0.150025320410391,0.149075158467315
20,36,177,4.06779661016949,0.0423141186299081,0.0430409356725146,0.121519493169206,0.179213735228545,1.17368045199111,0.403212845086173,0.506275084707747,0.0125087039316439,0.626904761904762,1.09076682316119,20,324,0.245833333333333,0.00180409587164011,0.121417976524998,0.10919869606881,0.0552882015367793,0.0604500583477495
19,38,167,4.32335329341317,0.0346301980651011,0.0404282398742233,0.111593742258155,0.167662408653647,1.11739799171162,0.390975250339125,0.517095930164205,0.0203849174379796,0.647151306431085,1.7993119266055,19,368,0.231301939058172,-0.0653479236487403,0.111310778290219,0.104537324540211,0.0999985860300667,0.0858754858486932
19,33,158,3.96835443037975,0.0373028530923268,0.0457314371788056,0.124715211020138,0.185412041222802,1.11862986791372,0.427838288955127,0.526835435851584,0.0284744915319026,0.627591706539075,1.95363408521303,19,254,0.251993620414673,-0.0947429072664072,0.162985934677917,0.150724448212466,0.1229190470321,0.124123278834244
19,33,135,4.64444444444444,0.0373028530923268,0.0477250575934786,0.11960710206097,0.173779098828632,1.1702125405804,0.36961876723039,0.522608943129454,0.0319810505274435,0.669657097288676,2.1972010178117,19,298,0.215311004784689,-0.0707244063713866,0.194083641430192,0.192068487268509,0.150645843351175,0.146432809911156
18,22,88,4.5,0.0360467419290949,0.0448462213168095,0.11039729093587,0.171501695963703,1.04257435205487,0.383758077994054,0.522555117618143,0.0249833252866151,0.658970658970659,1.64926931106472,18,118,0.222222222222222,-0.103503233794139,0.113831366008089,0.107544856606543,0.105864391787323,0.100812754505001
14,13,52,3.5,0.0498732037193576,0.063679909833756,0.190805668690284,0.273693086702136,1.73733618233618,0.553041242248611,0.540862983170675,0.0701907901701589,0.595238095238095,1.52127659574468,13,22,0.285714285714286,-0.274887941082072,0.275326094275188,0.262378050749509,0.25626227126647,0.237517772481258
10,12,30,4,0.0555555555555556,0.0797979797979798,0.171320346320346,0.246909571909572,1.24368686868687,0.465308890267341,0.543569624819625,0.0694336916652235,0.642424242424242,1.73469387755102,10,29,0.25,-0.279699836946228,0.205587083578469,0.224782770052068,0.222137096925557,0.214972806469129
9,56,103,4.89320388349515,0.0318722943722944,0.0893217893217893,0.24334570191713,0.303795328048575,1.96570779220779,0.482611739621874,0.607349000206143,0.185731798782443,0.725036075036075,11.0473186119874,9,762,0.204365079365079,-0.518329211928082,0.536653706622393,0.541459513199215,0.52936181000381,0.527605579842531
4,24,82,1.17073170731707,0.000603864734299517,0.0507246376811594,0.780797101449275,0.857591442374051,1.06843800322061,0.999597423510467,0.533061594202899,0.771245353462221,0.784420289855073,6.53333333333333,3,0,0.854166666666667,-0.98522711768193,1.65702798194215,1.57222672860428,1.3321759047035,1.31856622321824
11,28,77,4,0.0492063492063492,0.0512746512746513,0.132976400436718,0.186323323683268,0.991336083816243,0.366616414877043,0.500341853913282,0.00326693234308288,0.623617123617124,1.17695473251029,11,221,0.25,0.00866727234750933,0.027000292235002,0.0247925595228749,0.0110856585340179,0.0103131857380672
53,17,158,5.70253164556962,0.0286647314949202,0.0684335780756424,0.163333591684737,0.256800745363791,1.88819300664925,0.475893591981016,0.674705326218853,0.144172081963935,0.74889012208657,3.27294906983837,37,15,0.175360710321865,-1.0604934391784,1.10271990704423,1.20782194185323,1.04271316590957,1.03554767417171
5,42,108,1.94444444444444,0.0681765389082462,0.0823461091753775,0.340805265195509,0.440405213575945,1.04247322235127,0.727082700340211,0.513879210220674,0.0432720809047837,0.507084785133566,2.50617283950617,5,219,0.514285714285714,-0.0655616840988582,0.113712391721522,0.104835773622896,0.0928341304449695,0.0861616248620659
5,23,69,1.66666666666667,0.050197628458498,0.050197628458498,0.400065876152833,0.505706129619173,1.02799736495389,0.818058969472081,0.500592885375494,-0.000592758194803995,0.509881422924901,1,5,40,0.6,-0.00798202789336749,-0.010845457146302,-0.0079193343714114,0.000492336563265689,-0.00684000263028758
5,34,95,1.78947368421053,0.054367201426025,0.0789661319073084,0.383511586452763,0.486485301191184,1.05205238661121,0.785333655229102,0.52174688057041,0.0802602031415485,0.520499108734403,3.2258064516129,5,108,0.558823529411765,-0.147659272863105,0.162501467873251,0.160970066149366,0.1587345648918,0.161898243402494
5,24,69,1.73913043478261,0.0184782608695652,0.0710144927536232,0.46292270531401,0.548688750862664,1.47441123188406,0.890085020525249,0.552536231884058,0.348216310544511,0.541304347826087,5.53125,5,29,0.575,-0.705436423461225,0.706280627357325,0.693427839246756,0.704741106963963,0.699432036044484
5,32,96,1.66666666666667,0.0550403225806452,0.0701612903225806,0.41760752688172,0.528811443932412,1.0437247983871,0.824114868886388,0.513810483870968,0.0551329617157647,0.525806451612903,2.31578947368421,5,72,0.6,-0.110156370710852,0.111087065053664,0.110611958988641,0.110290296267822,0.110401395053108
5,25,75,1.66666666666667,0.0346666666666667,0.0366666666666667,0.396,0.486227513227513,1,0.809147309500202,0.501833333333333,0.0161135409073817,0.510666666666667,1.17647058823529,5,55,0.6,-0.0337997149668003,0.0423340869930943,0.0175877545479849,0.0378083622693369,0.032342905886514
4,19,33,2.3030303030303,0.0886939571150097,0.138401559454191,0.357212475633528,0.43572820941242,1.26900584795322,0.658869395711501,0.537768031189084,0.127450980392157,0.538011695906433,2.92452830188679,4,57,0.434210526315789,-0.220990614810363,0.227573331390309,0.220383206717439,0.232008401661458,0.216824218421145
13,11,53,2.69811320754717,0.0258741258741259,0.0818181818181818,0.24030106257379,0.342690046607863,1.52061970352879,0.75679536839206,0.640472557745285,0.17043926010513,0.569230769230769,2.67832167832168,13,11,0.370629370629371,-0.578044471212505,0.599557201230643,0.620407688097924,0.609634951735675,0.588365133177996
4,19,45,1.68888888888889,0.0701754385964912,0.0769980506822612,0.403021442495127,0.508632692843219,0.98180636777128,0.786550576139467,0.505116959064328,0.0226965290209034,0.511695906432749,1.31111111111111,4,34,0.592105263157895,-0.0480350456843426,0.0287646243444451,0.0322473209597347,0.0396556526095146,0.0383296836984231
6,25,72,2.08333333333333,0.0748888888888889,0.110888888888889,0.339333333333333,0.446289081289081,1.21045555555556,0.748409685942849,0.540805555555556,0.0920972845643702,0.524444444444444,3.07692307692308,6,59,0.48,-0.17553981215701,0.238585118442675,0.238282635977398,0.210733716196444,0.2041959394094
17,19,62,5.20967741935484,0.0184898520811833,0.0346577227382181,0.110071669243496,0.162062430257622,1.27588620119322,0.370295132966445,0.550992583268125,0.0568255836233577,0.699346405228758,2.31468531468531,13,99,0.191950464396285,-0.224312947693038,0.230837289741944,0.237381818700755,0.229663515009652,0.223368190411904
15,28,96,4.375,0.0364575459813555,0.0681531872008063,0.168717158796524,0.237100485650169,1.30396571021571,0.424751580450564,0.568550467756817,0.0869643362228656,0.674426807760141,3.80178173719376,15,187,0.228571428571429,-0.26511934773579,0.375242124721063,0.387837706834789,0.341633491930172,0.325815799483252
18,29,98,5.3265306122449,0.0246144434785408,0.0528671238610387,0.136737803794454,0.200948387998099,1.40628434065934,0.397621840529074,0.579708443239847,0.0902219189079554,0.71975916803503,3.97962648556876,18,212,0.187739463601533,-0.348126860641947,0.389044521425108,0.409045923707228,0.382101670188771,0.375198994602083
17,24,64,6.375,0.0192348678601876,0.042599104859335,0.134272973403408,0.185536731450549,1.78561330979809,0.373591845093116,0.576331966733182,0.100520667593703,0.755328218243819,3.35120643431635,15,162,0.156862745098039,-0.426544570753106,0.404842236103862,0.445607948507878,0.40155555078951,0.409283339337888
17,23,71,5.50704225352113,0.0335387119274587,0.0361834457102999,0.0980595381781152,0.145750047713177,1.12262323023193,0.295925652202761,0.506650417705986,0.0126122141861193,0.702859800046501,1.22413793103448,17,160,0.181585677749361,-0.0667920616490106,0.0710467639687325,0.0717345019043382,0.0521756061384052,0.0562207986485325
6,16,37,2.59459459459459,0.0872222222222222,0.123333333333333,0.320972222222222,0.393935185185185,1.45743055555556,0.589367503403514,0.543402777777778,0.108528650565588,0.548611111111111,2.2621359223301,6,45,0.385416666666667,-0.230625009766446,0.235832165457267,0.240192934133622,0.240612806100253,0.245124545612231
9,11,98,1.01020408163265,0,0,0.97979797979798,0.989304812834225,1,1,0.5,NA,0.97979797979798,1,2,0,0.98989898989899,NA,NA,NA,NA,NA
4,21,41,2.04878048780488,0.123015873015873,0.133333333333333,0.331349206349206,0.431791383219955,0.986243386243386,0.665963085260868,0.508531746031746,0.0277260483812164,0.502380952380952,1.4,4,62,0.488095238095238,-0.0609335478911086,0.0501065881894897,0.04607634774511,0.0413483732171919,0.0454646750706599
3,23,47,1.46808510638298,0.0513833992094862,0.13570487483531,0.565876152832675,0.672068511198946,1.09189723320158,0.902431467830549,0.542160737812912,0.304761904761905,0.61528326745718,5.26666666666667,3,23,0.681159420289855,-0.432063762799478,0.438235942684987,0.439458690716357,0.430642206262892,0.421701591032904
6,31,88,2.11363636363636,0.0511827956989247,0.149820788530466,0.36921146953405,0.475296125618706,1.17254838709677,0.755649852475224,0.614336917562724,0.218444059834601,0.57921146953405,7.74509803921569,6,99,0.473118279569892,-0.477516672455595,0.497468554001343,0.495828005601865,0.484536569596223,0.488122380629447
6,27,102,1.58823529411765,0.0377967711301045,0.114719848053181,0.49363722697056,0.603680270346937,1.11209401709402,0.894279631963002,0.59465811965812,0.250457288352245,0.591642924976258,6.4,6,26,0.62962962962963,-0.556262665924056,0.558252290809582,0.567710977976596,0.564959871590695,0.564041396786943
97,33,316,10.129746835443,0.00995091052275331,0.0355557019941685,0.14005420600665,0.227139962598217,4.33181431851845,0.458477833140811,0.78990123694357,0.183369789523809,0.84711808809747,5.79442455632569,65,58,0.098719150265542,-1.80063377580683,1.86871643276114,1.99693031181249,1.80916207209965,1.80257126920505
7,32,59,3.79661016949153,0.0264016897081413,0.173387096774194,0.371068548387097,0.464861751152074,2.18553987455197,0.708897655276944,0.699529569892473,0.35937759978966,0.736463133640553,12.4253731343284,6,136,0.263392857142857,-0.828736350796782,0.926285935950505,0.93026646782394,0.888612058394786,0.882061984960209
27,52,471,2.98089171974522,0.0382037101494115,0.0474855293859819,0.164659523521637,0.248282518447655,1.16572573053798,0.578158577364641,0.540185722175139,0.0335284711991671,0.55982905982906,2.6271186440678,27,356,0.335470085470085,-0.16365155281221,0.183335350231165,0.18625830711931,0.178190294322701,0.176469767193467
26,49,497,2.56338028169014,0.0344897959183674,0.0405102040816327,0.191530978051717,0.275987734186644,1.02450571859492,0.617448087483109,0.52060743476481,0.0191067490279775,0.525510204081633,2.05574673090158,26,281,0.39010989010989,-0.0880713009341069,0.093325458517601,0.10185230617126,0.100473153663302,0.0894115935862878
26,27,122,5.75409836065574,0.0269384177076485,0.0295419680035065,0.0912429418938186,0.139930047640226,1.48425639582746,0.326272585194525,0.517725370579725,0.0275693837307145,0.712689020381328,1.29789368104313,24,199,0.173789173789174,-0.129827219753208,0.166997903634323,0.155866685782426,0.137026127280532,0.15138880825642
26,27,180,3.9,0.0138856015779093,0.0186719263642341,0.0986829679397498,0.143683368073229,1.11950261025785,0.449130792006554,0.523046086515986,0.0240226118619009,0.615384615384615,1.67910447761194,26,174,0.256410256410256,-0.124864250222593,0.130865891308322,0.131183068658544,0.134067709325294,0.12948769417519
27,63,322,5.28260869565217,0.0243835548495047,0.030549829832984,0.0861612753506926,0.132675138213711,1.19514428068889,0.342148971905159,0.526126478049377,0.024230897741175,0.697673095522558,2.64155339805825,27,1083,0.189300411522634,-0.125532668177739,0.135602938892704,0.132416411310405,0.1292803875019,0.128248549446064
26,55,344,4.15697674418605,0.0277005957005957,0.0314260554260554,0.101720013711646,0.158414077999236,1.09873320762648,0.416195219208049,0.518135545282265,0.0165718553764697,0.635742035742036,1.83163737280296,26,690,0.240559440559441,-0.0825372054792032,0.089593107912177,0.0821336400877495,0.0778473092052043,0.0854102514896927
27,33,212,4.20283018867925,0.0166893291893292,0.0155292238625572,0.0872714951356942,0.126175742729604,1.14746529209341,0.394431438059941,0.497388837402502,-0.00276303426245641,0.630331088664422,0.794061302681992,27,290,0.237934904601571,0.0147574750486185,-0.00095939982243945,-0.0162858637059426,-0.0159636335887796,-0.015355635405555
26,47,230,5.31304347826087,0.0144453141677934,0.019309755924002,0.0749893515923359,0.114314499463118,1.07794911945124,0.335594703611771,0.521984451380134,0.0199578140605215,0.696292606560877,2.21810406272274,26,655,0.188216039279869,-0.10339930888397,0.104876920621911,0.106127873322252,0.100100961676068,0.0991378932612179
13,34,141,3.13475177304965,0.0646281822752411,0.0988390694273047,0.211494175264229,0.307473225309851,1.10645119464988,0.523454669116746,0.563419260478084,0.0709231031944512,0.595091183326477,3.82986767485822,13,177,0.319004524886878,-0.2162126458504,0.265431306610109,0.268992899429523,0.245818455872664,0.255656934334398
25,6,53,2.83018867924528,0.0895555555555556,0.0813333333333333,0.174727668845316,0.248148148148148,0.582417582417582,0.3631416011353,0.430861679697189,-0.0720428999151637,0.522666666666667,0.9,14,7,0.353333333333333,0.170125285656206,-0.312019300907038,-0.279465313763479,-0.350679036891673,-0.386800898413554
45,8,144,2.5,0.0617604617604618,0.0815295815295815,0.226225436796948,0.342685098374159,1.04866074126145,0.621316869741924,0.583234814858465,0.0456015681293728,0.523809523809524,1.36436170212766,31,2,0.4,-0.323978841236225,0.267885271253091,0.280231577640445,0.313158655198357,0.282610749237632
98,8,390,2.01025641025641,0.0615626221033332,0.0771467644495206,0.30250046930361,0.443311492548764,1.05725150302596,0.743859953113599,0.594709086634774,0.0348687267148823,0.497084548104956,1.29063901345291,53,0,0.497448979591837,-0.344800202903575,0.36851237546836,0.357234270424,0.326626409131825,0.366371743853888
36,6,66,3.27272727272727,0.0695238095238095,0.044973544973545,0.111285554863072,0.182855539522206,0.65060261707989,0.342573854557042,0.369874144484905,-0.083080544810694,0.533333333333333,0.640866873065016,16,6,0.305555555555556,0.0872375785474012,-0.481205482074624,-0.46926754602484,-0.483241224230326,-0.485423626307707
93,9,216,3.875,0.0386992883486572,0.0361409796893668,0.0927851110016182,0.148931041145687,1.03414697040432,0.35670416259838,0.465111098752981,-0.0118206830715938,0.601553166069295,0.927453507641318,36,13,0.258064516129032,-0.184578498246215,-0.124464818922331,-0.139192362832438,-0.111231877880403,-0.102334848920363
65,14,249,3.65461847389558,0.0433062130177515,0.125612848689772,0.266959553663807,0.406896389081616,1.74519386366335,0.646955141783056,0.838860074050118,0.224720645817928,0.681656804733728,3.8233055454875,53,0,0.273626373626374,-1.6008500396698,1.94537890433111,2.07790619637469,1.80731265577315,1.80675072229722
29,19,211,2.61137440758294,0.0263878086019647,0.0572119955060064,0.22115739832722,0.320667818262432,1.35177007027323,0.704645394549648,0.609090958205123,0.104994645563109,0.54587618471466,2.98884758364312,27,22,0.382940108892922,-0.496584645501585,0.604213853595753,0.624002615257941,0.549082276952122,0.55461056342046
29,19,211,2.61137440758294,0.0263878086019647,0.0572119955060064,0.22115739832722,0.320667818262432,1.35177007027323,0.704645394549648,0.609090958205123,0.104994645563109,0.54587618471466,2.98884758364312,27,22,0.382940108892922,-0.483487446373681,0.620517210941589,0.613260332207963,0.557592854087859,0.570612890279859
11,14,46,3.34782608695652,0.0559440559440559,0.119280719280719,0.252312370169513,0.36739133881991,1.44691759487678,0.614432687494697,0.623992673992674,0.156255532899587,0.634365634365634,3.05844155844156,11,18,0.298701298701299,-0.463601390472794,0.521652180983169,0.512723784450185,0.494581600819257,0.490530894351143
14,71,193,5.15025906735751,0.032157781855971,0.0452075087889977,0.11722498270788,0.168875555893484,1.15560406885759,0.339375676000237,0.531995234812136,0.0381288929150452,0.698361598160391,4.32507042253521,14,1500,0.194164989939638,-0.133886299490754,0.146460040778071,0.147891897096085,0.139816290575257,0.142504149856658
15,51,139,5.50359712230216,0.0283249299719888,0.0489710550887021,0.136457653457653,0.19405171279074,1.52936165577342,0.373898481553863,0.560747122158887,0.0777783531181997,0.720888888888889,4.90395480225989,15,713,0.181699346405229,-0.294871095083376,0.297473922833937,0.299103439876095,0.300064897334527,0.291490651617064
15,45,121,5.57851239669421,0.0251755651755652,0.035998075998076,0.105528357725327,0.145522697776662,1.18424301778468,0.310557708359136,0.527209042360558,0.0342406559145679,0.714343434343434,2.94974003466205,15,649,0.179259259259259,-0.12433094704074,0.140011569068683,0.138788895526519,0.124144700686966,0.128509529118702
15,43,107,6.02803738317757,0.0236776881295154,0.039624531983336,0.104815379649267,0.149103855416148,1.17695445349298,0.310617434551928,0.54229034162589,0.046566278527543,0.73702473237357,3.71942446043166,15,587,0.165891472868217,-0.176668073382393,0.185676131121845,0.187827688568214,0.176900979429575,0.181241640151486
14,55,242,3.18181818181818,0.0354904354904355,0.0638324638324638,0.189422734018694,0.272522205831032,1.30518116578105,0.569766412629176,0.564946291082655,0.0879152054644014,0.592592592592593,5.98697916666667,14,524,0.314285714285714,-0.298396628206373,0.332555759809532,0.340550232467993,0.325897981999183,0.320743885043798
15,45,165,4.09090909090909,0.0383838383838384,0.0628571428571429,0.157248315657407,0.234489357834418,1.31241611122563,0.466596117779379,0.563679171557959,0.0728955436125372,0.651582491582492,4.50413223140496,15,417,0.244444444444444,-0.254218769215082,0.284502266688093,0.287419331860277,0.275505529251963,0.277184286159695
15,41,121,5.08264462809917,0.0232868757259001,0.0442624854819977,0.13084003733394,0.186413343810275,1.43660009382709,0.402329101669009,0.562678107800059,0.0767992101785001,0.701463414634146,4.33826247689464,15,451,0.196747967479675,-0.285020534994293,0.294623518120077,0.302001757271222,0.294098770403095,0.291743287918964
15,34,102,5,0.0269077327900857,0.0401154401154401,0.114847254152067,0.169150969772648,1.24980698034997,0.380549567674652,0.540777226338724,0.048993024985677,0.689839572192513,2.70989010989011,15,314,0.2,-0.187906467310196,0.190567126986961,0.1846370748707,0.181962917457691,0.187821797100411
15,124,378,4.92063492063492,0.0285601888276947,0.0520287737439586,0.140603108099174,0.20128764550348,1.45711697228384,0.412932099674874,0.565274439113936,0.0813083166123974,0.697491039426523,11.5810810810811,15,3977,0.203225806451613,-0.298123972215123,0.316821147154471,0.319144062457432,0.311219270341426,0.310439002690564
15,71,342,3.1140350877193,0.0306448213088052,0.0543911085560985,0.182919015927064,0.262208997797942,1.26000698767664,0.571266805523552,0.559018566946132,0.0776401238152678,0.58374245472837,6.80693533270853,15,885,0.32112676056338,-0.276638667139995,0.30839031729404,0.307180155767918,0.296969750238621,0.294178329213585
14,72,193,5.22279792746114,0.0325843952604516,0.0398459130853497,0.115670518839533,0.161303704672522,1.24433739227069,0.328286492291663,0.520782661847803,0.0304815458566324,0.696205007824726,2.96053395240859,14,1600,0.191468253968254,-0.106781388572504,0.121599388979761,0.117588940034096,0.11491229187329,0.11356453167017
15,69,177,5.84745762711864,0.0278407014979905,0.0311167945439045,0.0862192699788608,0.123131440515959,0.975936130930194,0.269775717092233,0.507321867296292,0.0066343511986167,0.718670076726343,1.92123287671233,15,1625,0.171014492753623,-0.0240316032954345,0.0351466667172549,0.0336739351939728,0.0308023908018952,0.0305137931205127
15,37,109,5.09174311926605,0.0291577291577292,0.0462176462176462,0.115665378165378,0.169812705351921,1.13564869160107,0.356291672184966,0.542736842736843,0.0454785156836151,0.698498498498499,3.27671755725191,15,388,0.196396396396396,-0.169623447555156,0.171145574952801,0.177356818561283,0.176949127555654,0.173797349297198
16,57,243,3.75308641975309,0.027360066833751,0.0753341687552214,0.197936839337215,0.282092084412902,1.72879790178394,0.587335225121294,0.629430616636914,0.152733599482146,0.652177318295739,9.83886483886484,16,549,0.266447368421053,-0.557244288620421,0.625063519992302,0.632403695423631,0.601804615946824,0.598886166505897
15,44,168,3.92857142857143,0.0339172455451525,0.0471760797342193,0.140019910791581,0.205918552102462,1.27279746674095,0.465506956497435,0.539268154912975,0.0496273660370344,0.63016208597604,3.02304147465438,15,433,0.254545454545455,-0.185740017650799,0.19451762635307,0.196968221284355,0.192853951634751,0.191153751545395
15,38,132,4.31818181818182,0.0261058050531735,0.0455192034139403,0.152616235510972,0.215531311967007,1.61839286923873,0.465534495947664,0.559544391123339,0.0845395764622239,0.658985301090564,3.83762376237624,15,336,0.231578947368421,-0.315085436629365,0.315874716994508,0.326837408285544,0.310280547136939,0.322144810190046
16,109,323,5.39938080495356,0.0257050628610262,0.0389087099331748,0.119234487385609,0.16680544718461,1.42603635904487,0.353914424352463,0.540770061902835,0.0545136567693353,0.709904858987428,6.8087823108066,16,3519,0.185206422018349,-0.206989742877555,0.22613329978126,0.225256853292261,0.214891347050362,0.214381510223967
16,77,338,3.64497041420118,0.0266746411483254,0.0666011619958988,0.194804091822205,0.275960504266455,1.78333921707527,0.591974471179048,0.616873723271109,0.143078571714268,0.637602529049897,11.4697535474235,16,994,0.274350649350649,-0.539172420426567,0.57861537733784,0.581688720833962,0.561501019099039,0.558679303241193
12,40,173,2.77456647398844,0.0485236985236985,0.0802836052836053,0.213417508417508,0.303685367350228,1.02359586861751,0.576670908036088,0.559234422984423,0.0678007023261947,0.564636752136752,4.4750265674814,12,268,0.360416666666667,-0.211112071519263,0.238936844788872,0.242166884028325,0.229040202098581,0.223664592429063
22,57,494,2.53846153846154,0.0419609630135946,0.0587643350801246,0.222052878828234,0.316168626979622,1.27648726993489,0.6692013113188,0.557029126816017,0.060759583955212,0.535201640464798,4.08977556109726,22,326,0.393939393939394,-0.222414421735702,0.332436631673347,0.330251058686731,0.2765632540162,0.281843912760683
9,72,392,1.6530612244898,0.0529255781603199,0.0623261171970092,0.418731214447177,0.530743935084932,1.09485732849478,0.833623898724897,0.517642894403458,0.0489644816152493,0.527647365675535,3.08937198067633,9,221,0.604938271604938,-0.120508975707952,0.155712241758146,0.156679556744297,0.140032655471229,0.136500308122071
4,54,95,2.27368421052632,0.134754251106452,0.159329140461216,0.361926391800606,0.433459785032112,1.20715894091156,0.607307194405659,0.518256464011181,0.057601480484139,0.523584905660377,3.55757575757576,4,538,0.439814814814815,-0.0879827521189017,0.111993812302093,0.111795758208884,0.0996701761769896,0.100781413116493
4,59,88,2.68181818181818,0.151081239041496,0.15020455873758,0.276446522501461,0.340778158136428,0.997077732320281,0.476181463184238,0.499634716540035,-0.00146948721090904,0.530683810637054,0.907216494845361,4,858,0.372881355932203,0.00788848459465198,0.00385417501513909,0.00273259443568103,0.000186119620948752,-0.00240186135029425
4,23,27,3.40740740740741,0.131093544137022,0.158102766798419,0.286561264822134,0.316864295125165,1.13438735177866,0.376592594061765,0.520586297760211,0.0518056759890498,0.604743083003953,2.12328767123288,4,157,0.293478260869565,-0.0861372689971849,0.101960621535357,0.0898632087425914,0.0885732083823666,0.0831668969416967
12,88,210,5.02857142857143,0.0417260378075425,0.0602300433805136,0.144911035643794,0.204317746284831,1.26254023343925,0.359449295433707,0.539893255400701,0.0566198391649481,0.697927551375827,6.20022246941046,12,2194,0.198863636363636,-0.176909499710494,0.201425480225389,0.211289475221452,0.190689502121481,0.190223115254989
10,29,101,2.87128712871287,0.0393541324575807,0.0863163656267105,0.234598092110407,0.327432161125675,1.25321280332056,0.627613951223939,0.58166441864102,0.127924005048362,0.583251231527094,4.78807947019868,10,132,0.348275862068965,-0.346122426597842,0.407784519706605,0.416876209013053,0.389351545933389,0.3840995076493
3,35,50,2.1,0.1703081232493,0.155742296918768,0.350700280112045,0.414285714285714,0.959663865546219,0.573171823636138,0.492717086834734,-0.0298850574712644,0.487955182072829,0.133333333333333,3,253,0.476190476190476,0.0395902008393858,-0.039097949176032,-0.0403127592432469,-0.0420815092016056,-0.0446955418385848
14,90,164,7.68292682926829,0.0152529118821254,0.0587095800578947,0.228604143810136,0.279922421014071,2.96193938132889,0.433536637134688,0.631838646164489,0.212780886896573,0.813661494560371,18.6369710467706,14,2177,0.13015873015873,-0.767346402021923,0.78474429809239,0.799285694515311,0.780403066859222,0.779857324216602
10,29,42,6.90476190476191,0.0206896551724138,0.0923371647509579,0.332717569786535,0.381450856204551,3.23563218390805,0.498958926865853,0.658353858784893,0.301079792558888,0.816256157635468,8.74556213017751,9,199,0.144827586206897,-0.934940476009563,0.923500122757582,0.927599456893779,0.915062925595428,0.90779608934577
9,33,45,6.6,0.0296191077441077,0.0623421717171717,0.204229797979798,0.234794372294372,1.78267045454545,0.314337057388761,0.563244047619048,0.122395701926759,0.771464646464646,4.86335403726708,9,359,0.151515151515152,-0.360251228942654,0.357139321364265,0.358929170056025,0.346699702456102,0.344038413177583
9,27,39,6.23076923076923,0.0284108895220006,0.0892687559354226,0.277967711301045,0.327838827838828,2.40918803418803,0.438653644970669,0.619686383575273,0.223038756111612,0.784108895220006,6.49285714285714,9,190,0.160493827160494,-0.659193465039728,0.635375510497397,0.624737357491686,0.639643187916696,0.648476158968364
10,29,43,6.74418604651163,0.0210727969348659,0.0914614121510673,0.300492610837438,0.35761201032137,2.87801039956212,0.490913464960263,0.653581691297209,0.275078561427428,0.810344827586207,8.36962750716332,10,200,0.148275862068966,-0.834778012079955,0.824875771505265,0.841741469080883,0.844856604525165,0.831459761192736
8,35,51,5.49019607843137,0.031452581032413,0.0937575030012005,0.258011204481793,0.305202080832333,1.95088702147526,0.430707105577788,0.603616446578631,0.191858143441606,0.755882352941176,7.76221498371336,8,333,0.182142857142857,-0.51510218935123,0.513982784524523,0.51987773488061,0.512230302132959,0.51632981314316
8,26,36,5.77777777777778,0.033956043956044,0.0868131868131868,0.251538461538462,0.291252747252747,1.94495726495726,0.39297778189265,0.589478021978022,0.17329541348745,0.759230769230769,5.33333333333333,8,195,0.173076923076923,-0.47540956207433,0.462889637245659,0.473616756787387,0.481184897096004,0.460793020942287
7,24,31,5.41935483870968,0.0386473429951691,0.131297446514838,0.380434782608696,0.418719806763285,2.63345410628019,0.501342639118969,0.63871635610766,0.300882740683686,0.777950310559006,7.31764705882353,7,136,0.18452380952381,-0.742987249699895,0.754764415772313,0.735594981785238,0.744985836999584,0.745649451720429
8,27,47,4.59574468085106,0.041005291005291,0.0778388278388278,0.223884140550807,0.270376125931681,1.67017139239361,0.425233824915969,0.562515262515263,0.124407341744942,0.689458689458689,3.97942386831276,8,197,0.217592592592593,-0.326313859907303,0.336782245963665,0.352819166186767,0.332369811091245,0.345903344515077
10,44,96,4.58333333333333,0.0450082217524078,0.0508574113225276,0.130488019732206,0.180145441826203,1.06424205869804,0.34120212420129,0.512021166817678,0.0158145466620258,0.662579281183932,1.82178217821782,10,587,0.218181818181818,-0.0453866776588773,0.0538421882024462,0.0524705943306002,0.0451423132382497,0.0456638229169103
11,47,125,4.136,0.0395425111428812,0.0606340930115213,0.159591888222786,0.225106120412754,1.23838391847643,0.430762147667578,0.54495677002615,0.0647548026868382,0.6506601631486,4.14285714285714,11,559,0.241779497098646,-0.196867866858666,0.21375735877932,0.223692750218743,0.209963195475872,0.209975520459533
3,8,21,1.14285714285714,0,0.0119047619047619,0.767857142857143,0.838095238095238,1.01785714285714,1,0.505952380952381,0.5,0.773809523809524,1.5,3,0,0.875,-0.637501726040193,0.731962588367214,0.668602262565157,0.700053302874625,0.731962588367214
3,47,101,1.3960396039604,0.0650632130743139,0.0659882824545174,0.559666975023127,0.656028368794326,1.02150786308973,0.883939474322056,0.500462534690102,0.005,0.590502621029911,1.12,3,118,0.716312056737589,-0.00515708684010334,0.00765914521686242,0.00518841656927163,0.0118934840405066,0.0185309391447958
